company,companyLabel,productTypeLabel,revenue,revenueYear,revenueCurrencyLabel,employees,employeesYear,netProfit,netProfitYear,netProfitCurrencyLabel
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,1956000000,2020,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,2453000000,2017,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,1282000000,2015,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,1422000000,2013,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,2349000000,2018,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,1870000000,2010,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,1671000000,2011,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,132000000,2001,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,449000000,2004,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,1119000000,2014,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,1283000000,2002,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,839000000,2003,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,881000000,2023,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,1361000000,2009,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,1313000000,2008,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,101911,2020,721000000,2000,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,100000,2023,1720000000,2016,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,100000,2023,959000000,2022,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,100000,2023,1353000000,2006,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,27619000000,2023,евро,100000,2023,1924000000,2021,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1720000000,2016,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,959000000,2022,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1353000000,2006,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1924000000,2021,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1929000000,2019,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1464000000,2005,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,4180000000,2007,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1672000000,2012,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1956000000,2020,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,2453000000,2017,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1282000000,2015,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1422000000,2013,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,2349000000,2018,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1870000000,2010,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1671000000,2011,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,132000000,2001,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,449000000,2004,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1119000000,2014,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1283000000,2002,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,839000000,2003,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,881000000,2023,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1361000000,2009,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,1313000000,2008,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,101911,2020,721000000,2000,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1720000000,2016,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,959000000,2022,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1353000000,2006,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1924000000,2021,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1929000000,2019,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1464000000,2005,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,4180000000,2007,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1672000000,2012,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1956000000,2020,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,2453000000,2017,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1282000000,2015,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1422000000,2013,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,2349000000,2018,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1870000000,2010,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1671000000,2011,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,132000000,2001,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,449000000,2004,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1119000000,2014,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1283000000,2002,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,839000000,2003,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,881000000,2023,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1361000000,2009,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,1313000000,2008,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,100000,2023,721000000,2000,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1720000000,2016,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,959000000,2022,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1353000000,2006,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1924000000,2021,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1929000000,2019,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1464000000,2005,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,4180000000,2007,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1672000000,2012,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1956000000,2020,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,2453000000,2017,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1282000000,2015,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1422000000,2013,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,2349000000,2018,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1870000000,2010,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1671000000,2011,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,132000000,2001,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,449000000,2004,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1119000000,2014,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1283000000,2002,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,839000000,2003,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,881000000,2023,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1361000000,2009,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,1313000000,2008,евро
http://www.wikidata.org/entity/Q329426,Danone,кофе,24281000000,2021,евро,98105,2021,721000000,2000,евро
http://www.wikidata.org/entity/Q3541983,Tully's Coffee,кофе,,,,,,,,
http://www.wikidata.org/entity/Q3554415,Van Houtte,кофе,,,,,,,,
http://www.wikidata.org/entity/Q361836,Yogi Tea,чай,,,,,,,,
http://www.wikidata.org/entity/Q381188,AeroPress,кофе,,,,,,,,
http://www.wikidata.org/entity/Q4033598,Ahmad Tea,чай,,,,,,,,
http://www.wikidata.org/entity/Q4051716,Traveler’s Coffee,кофе,,,,,,,,
http://www.wikidata.org/entity/Q4051716,Traveler’s Coffee,чай,,,,,,,,
http://www.wikidata.org/entity/Q4260444,J.CO Donuts,кофе,,,,,,,,
http://www.wikidata.org/entity/Q4380233,Производство кофе на Филиппинах,кофе,,,,,,,,
http://www.wikidata.org/entity/Q46012677,Miko,кофе,289800000,2023,евро,1400,2024,,,
http://www.wikidata.org/entity/Q4795497,Aroma Café,кофе,,,,,,,,
http://www.wikidata.org/entity/Q48802134,T2,чай,,,,,,,,
http://www.wikidata.org/entity/Q48928838,Q48928838,чай,,,,,,,,
http://www.wikidata.org/entity/Q48928861,Q48928861,чай,,,,,,,,
http://www.wikidata.org/entity/Q4906821,Bigelow Tea Company,чай,,,,,,,,
http://www.wikidata.org/entity/Q4926090,Blenz Coffee,кофе,,,,,,,,
http://www.wikidata.org/entity/Q4928917,Blue Bottle Coffee Company,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5001481,Bushell's,чай,,,,,,,,
http://www.wikidata.org/entity/Q5017191,Caffè Pascucci,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5017193,Caffè Ritazza,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5017199,Caffé Vita Coffee Roasting Company,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5017235,Café Coffee Day,кофе,,,,20135,2019,,,
http://www.wikidata.org/entity/Q5017235,Café Coffee Day,чай,,,,20135,2019,,,
http://www.wikidata.org/entity/Q5017260,Café Rico,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5017286,Cafédirect,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5121803,Circus Drive-In,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5121803,Circus Drive-In,чай,,,,,,,,
http://www.wikidata.org/entity/Q5140895,Coffee Beanery,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5140923,Coffee Republic,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5140932,Coffee Time,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5288031,Dodwell & Co.,чай,,,,,,,,
http://www.wikidata.org/entity/Q5289995,Dôme,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5296921,Donut King,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5384122,Equal Exchange,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5384123,Equal Exchange Trading,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5399993,Establecimiento Las Marías,чай,,,,,,,,
http://www.wikidata.org/entity/Q543750,Lavazza,кофе,3100000000,2023,евро,3800,2017,68000000,2023,евро
http://www.wikidata.org/entity/Q543750,Lavazza,кофе,1473000000,2015,евро,3800,2017,68000000,2023,евро
http://www.wikidata.org/entity/Q5459945,Flocafé,кофе,,,,,,,,
http://www.wikidata.org/entity/Q55662627,Coffee Like,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5581670,Gong Cha,чай,,,,,,,,
http://www.wikidata.org/entity/Q5582544,Good Earth Tea,чай,,,,,,,,
http://www.wikidata.org/entity/Q5612238,Grupo Nutresa,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5637114,Hacienda Buena Vista,кофе,,,,,,,,
http://www.wikidata.org/entity/Q564213,Tchibo,кофе,3400000000,2015,евро,8300,2015,,,
http://www.wikidata.org/entity/Q564213,Tchibo,кофе,3400000000,2015,евро,12000,2015,,,
http://www.wikidata.org/entity/Q576340,Maspex,кофе,602000000,2018,евро,323,2018,7900000,2018,евро
http://www.wikidata.org/entity/Q576340,Maspex,чай,602000000,2018,евро,323,2018,7900000,2018,евро
http://www.wikidata.org/entity/Q5862430,Shirin Asal Food Industrial Group,кофе,,,,,,,,
http://www.wikidata.org/entity/Q59115692,Hildesheim,кофе,,,,,,,,
http://www.wikidata.org/entity/Q5929076,Hudsons Coffee,кофе,,,,,,,,
http://www.wikidata.org/entity/Q6021512,Çaykur,чай,,,,,,,,
http://www.wikidata.org/entity/Q60769840,Society Tea,чай,,,,,,,,
http://www.wikidata.org/entity/Q60867333,Coffee Island,кофе,,,,,,,,
http://www.wikidata.org/entity/Q608845,Costa Coffee,кофе,,,,17809,2022,,,
http://www.wikidata.org/entity/Q61302348,bootealicious,чай,,,,,,,,
http://www.wikidata.org/entity/Q61804826,Wild Bean Cafe,кофе,,,,,,,,
http://www.wikidata.org/entity/Q6350154,Kalahari Tea,чай,,,,,,,,
http://www.wikidata.org/entity/Q64005031,Black Rifle Coffee Company,кофе,,,,,,,,
http://www.wikidata.org/entity/Q64026737,Hacienda Lealtad,кофе,,,,,,,,
http://www.wikidata.org/entity/Q6435806,Kraft Foods Banbury,кофе,,,,,,,,
http://www.wikidata.org/entity/Q6485288,Кафе Ландвер (сеть кофеен),кофе,,,,,,,,
http://www.wikidata.org/entity/Q65154379,Dille & Kamille,чай,,,,,,,,
http://www.wikidata.org/entity/Q670154,Julius Meinl,кофе,,,,,,,,
http://www.wikidata.org/entity/Q6743380,Maliban Biscuit Manufactories Limited,чай,,,,,,,,
http://www.wikidata.org/entity/Q6844142,Mighty Leaf Tea,чай,,,,,,,,
http://www.wikidata.org/entity/Q6850057,Miko Coffee,кофе,,,,,,,,
http://www.wikidata.org/entity/Q6885821,mmmuffins,кофе,,,,,,,,
http://www.wikidata.org/entity/Q6932113,Mugg & Bean,кофе,,,,,,,,
http://www.wikidata.org/entity/Q6961371,Nambarrie,чай,,,,,,,,
http://www.wikidata.org/entity/Q700040,Остендская компания,чай,,,,,,,,
http://www.wikidata.org/entity/Q7069680,Numi Organic Tea,чай,,,,,,,,
http://www.wikidata.org/entity/Q7119454,PJ's Coffee,кофе,,,,,,,,
http://www.wikidata.org/entity/Q7230543,Port City Java,кофе,,,,,,,,
http://www.wikidata.org/entity/Q7260362,Punjana,чай,,,,,,,,
http://www.wikidata.org/entity/Q7374169,Royal Farms,кофе,,,,,,,,
http://www.wikidata.org/entity/Q7381313,Russell & Company,чай,,,,,,270000,,доллар США
http://www.wikidata.org/entity/Q7392718,SPoT Coffee,кофе,,,,,,,,
http://www.wikidata.org/entity/Q7403389,Salada tea,чай,,,,,,,,
http://www.wikidata.org/entity/Q7602918,Stash Tea Company,чай,,,,,,,,
http://www.wikidata.org/entity/Q766351,Tazo,чай,,,,,,,,
http://www.wikidata.org/entity/Q7691065,Tea Forté,чай,,,,,,,,
http://www.wikidata.org/entity/Q7726599,The Coffee Club,кофе,,,,,,,,
http://www.wikidata.org/entity/Q7735180,The Freaky Bean Coffee Company,кофе,,,,,,,,
http://www.wikidata.org/entity/Q7807011,Timothy's World Coffee,кофе,,,,,,,,
http://www.wikidata.org/entity/Q7887616,United Coffee,кофе,,,,,,,,
http://www.wikidata.org/entity/Q7937293,Vittoria Coffee,кофе,,,,,,,,
http://www.wikidata.org/entity/Q795386,Teavana,чай,,,,,,,,
http://www.wikidata.org/entity/Q795575,Diedrich Coffee,кофе,,,,,,,,
http://www.wikidata.org/entity/Q7996831,Whittard of Chelsea,кофе,,,,,,,,
http://www.wikidata.org/entity/Q83164,Британская Ост-Индская компания,чай,,,,,,,,
http://www.wikidata.org/entity/Q83437245,Bambu,кофе,,,,,,,,
http://www.wikidata.org/entity/Q83437245,Bambu,чай,,,,,,,,
http://www.wikidata.org/entity/Q847743,Dunkin’ Donuts,кофе,,,,,,,,
http://www.wikidata.org/entity/Q862180,Second Cup,кофе,,,,,,,,
http://www.wikidata.org/entity/Q874407,Lipton,чай,,,,,,,,
http://www.wikidata.org/entity/Q896100,Gepa The Fair Trade Company,кофе,,,,,,,,
